"","subject_idx","response","rt","response_key","zConf","strength_corr","strenght_chosen"
"76",1232,0,1.18577619826,"right",-0.515929262474223,0.0825678597140694,-0.0825678597140694
"77",1232,1,1.48644596391,"right",0.181087754378369,0.00668456375838926,0.00668456375838926
"78",1232,1,0.718326934159,"right",1.16511177817026,0.22220370392416,0.22220370392416
"79",1232,1,1.63639968392,"right",0.837103770239632,0.0999427300350105,0.0999427300350105
"80",1232,1,2.00401728545,"left",-0.105919252560934,-0.12277326078883,-0.12277326078883
"81",1232,1,1.87046636693,"right",0.263089756361027,0.150816483955506,0.150816483955506
"82",1232,1,0.968952581638,"left",0.755101768256975,-0.108461296036688,-0.108461296036688
"83",1232,1,1.46974733456,"right",0.55009676330033,0.25954351013629,0.25954351013629
"84",1232,1,1.1523974288,"left",0.673099766274317,-0.305404541834145,-0.305404541834145
"85",1232,1,1.13616956398,"left",1.16511177817027,-0.191133936452667,-0.191133936452667
"86",1232,1,0.886460129516,"left",1.16511177817027,-0.0564967309573153,-0.0564967309573153
"87",1232,1,1.13544478572,"left",1.16511177817027,-0.0786456255863731,-0.0786456255863731
"88",1232,1,1.08564785448,"left",1.08310977618761,0.126427238885227,0.126427238885227
"89",1232,1,1.06902631104,"left",1.04210877519628,0.184309815651086,0.184309815651086
"90",1232,1,0.985678518176,"left",1.16511177817027,0.0169053433540348,0.0169053433540348
"91",1232,1,0.935347390087,"right",1.16511177817026,0.0919805851111948,0.0919805851111948
"92",1232,1,1.08567629947,"left",-0.679933266439539,-0.100647327541386,-0.100647327541386
"93",1232,1,1.08559921355,"left",0.878104771230961,-0.223189832334612,-0.223189832334612
"94",1232,1,0.834887946665,"right",1.16511177817026,0.0617935384442664,0.0617935384442664
"95",1232,1,1.0857107179,"left",0.345091758343685,-0.0565768060567466,-0.0565768060567466
"96",1232,1,2.85562547965,"right",-1.58195528824878,0.227613631513373,0.227613631513373
"97",1232,1,0.985916602713,"left",1.16511177817027,0.032146633001666,0.032146633001666
"98",1232,1,1.5196611747,"right",0.837103770239632,-0.0102982472756874,-0.0102982472756874
"99",1232,1,1.08567345497,"left",-0.433927260491565,-0.127913846485734,-0.127913846485734
"100",1232,1,1.4362818079,"right",0.0990857523957112,0.110234964569519,0.110234964569519
"101",1232,1,1.30251243188,"left",0.181087754378369,-0.0473488968131251,-0.0473488968131251
"102",1232,1,2.07079217581,"left",0.714100767265646,0.0457007596410065,0.0457007596410065
"103",1232,1,2.38812359233,"right",-0.515929262474223,0.034733889676021,0.034733889676021
"104",1232,1,1.53649036654,"right",-0.433927260491565,0.0161891860385656,0.0161891860385656
"105",1232,1,1.2860902878,"left",0.263089756361027,-0.0149016165047617,-0.0149016165047617
"106",1232,0,2.08757585567,"right",0.14008675338704,-0.00474009858137424,0.00474009858137424
"107",1232,1,1.55319582268,"left",-0.63893226544821,-0.0674414468230769,-0.0674414468230769
"108",1232,1,1.11896176937,"left",-0.105919252560934,-0.175162613331627,-0.175162613331627
"109",1232,1,1.60327976384,"right",-0.515929262474223,-0.00932856775789728,-0.00932856775789728
"110",1232,0,1.35281084824,"right",-1.54095428725745,-0.0305315009629115,0.0305315009629115
"111",1232,0,1.82068308929,"right",-1.17194527833549,-0.290732655933161,0.290732655933161
"112",1232,0,1.38659894105,"right",-1.45895228527479,-0.133779155285649,0.133779155285649
"113",1232,0,1.43630342609,"right",0.796102769248304,-0.13710452757338,0.13710452757338
"114",1232,0,2.17107867371,"right",1.16511177817027,0.0955383755791176,-0.0955383755791176
"115",1232,1,1.82034999849,"right",-1.86896229518808,0.102832235672408,0.102832235672408
"116",1232,0,1.45306349661,"right",-1.70495829122276,0.0301286569657625,-0.0301286569657625
"117",1232,1,1.72017386714,"right",-0.679933266439539,-0.0617963166883905,-0.0617963166883905
"118",1232,1,1.92057221073,"left",-0.187921254543592,-0.0397885442735427,-0.0397885442735427
"119",1232,1,1.51939123178,"right",-0.187921254543592,0.0915543975317662,0.0915543975317662
"120",1232,1,1.67008366808,"right",-1.0489422753615,-0.0211144831148705,-0.0211144831148705
"121",1232,1,2.85568549858,"right",-0.884938271396184,0.101657243905919,0.101657243905919
"122",1232,1,1.50314516216,"right",-1.62295628924011,0.279230000738905,0.279230000738905
"123",1232,1,1.1357110308,"right",-0.0649182515696048,0.0909460737077508,0.0909460737077508
"124",1232,1,1.48672557813,"left",0.345091758343685,-0.0853063624161532,-0.0853063624161532
"125",1232,1,2.33805870931,"right",-1.58195528824878,0.0803101663873698,0.0803101663873698
"126",1232,1,1.90420524992,"right",-1.78696029320542,0.145608160664943,0.145608160664943
"127",1232,0,1.18577676716,"right",0.427093760326343,-0.179720488930678,0.179720488930678
"128",1232,1,1.36944974311,"left",1.16511177817027,-0.0834194794863053,-0.0834194794863053
"129",1232,0,2.67195165035,"right",-1.62295628924011,-0.0273042569439967,0.0273042569439967
